accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.8445839881896973,0.9245956540107727,0.349273681640625,0.8330717086791992,0.9121377468109131,0.3786470293998718,0.0010000000474974513
0.8452304005622864,0.9248962998390198,0.3486548960208893,0.8346415758132935,0.9122291803359985,0.3785228133201599,0.0010000000474974513
0.8448610305786133,0.9250906705856323,0.3481687307357788,0.8356881141662598,0.9123589992523193,0.3783579170703888,0.0010000000474974513
0.8454151153564453,0.9253849983215332,0.347555935382843,0.8356881141662598,0.9124618768692017,0.37825798988342285,0.0010000000474974513
0.8455074429512024,0.9256056547164917,0.34705081582069397,0.8351648449897766,0.9126355648040771,0.37796810269355774,0.0010000000474974513
0.8462461829185486,0.9257906079292297,0.3465588092803955,0.8335949778556824,0.912697970867157,0.37801092863082886,0.0010000000474974513
0.8468925952911377,0.9260552525520325,0.34604138135910034,0.8341182470321655,0.9127510786056519,0.37803488969802856,0.0010000000474974513
0.8465232253074646,0.9261967539787292,0.3456331789493561,0.8356881141662598,0.912844181060791,0.377951055765152,0.0010000000474974513
0.8470773100852966,0.9264472723007202,0.34516221284866333,0.8351648449897766,0.9128994941711426,0.3780324459075928,0.0010000000474974513
0.8474466800689697,0.9266128540039062,0.34475430846214294,0.8346415758132935,0.912998616695404,0.37797626852989197,0.0010000000474974513
0.8504940271377563,0.928536057472229,0.3404495418071747,0.8335949778556824,0.9132729768753052,0.377708375453949,0.0005000000237487257
0.8503093719482422,0.9288359880447388,0.3397979140281677,0.8335949778556824,0.9133578538894653,0.37763217091560364,0.0005000000237487257
0.8505864143371582,0.928968608379364,0.3394927978515625,0.8335949778556824,0.91342693567276,0.3777180016040802,0.0005000000237487257
0.8512328267097473,0.9290796518325806,0.33921709656715393,0.8335949778556824,0.913419246673584,0.37773627042770386,0.0005000000237487257
0.8506787419319153,0.9292150735855103,0.33894073963165283,0.8330717086791992,0.9134400486946106,0.3777588903903961,0.0005000000237487257
0.8511404395103455,0.9293020963668823,0.33870455622673035,0.8335949778556824,0.9135102033615112,0.37766730785369873,0.0005000000237487257
0.8510481119155884,0.930253803730011,0.33653008937835693,0.831501841545105,0.913393497467041,0.3773876130580902,0.0002500000118743628
0.8512328267097473,0.9303762912750244,0.33627185225486755,0.8309785723686218,0.9134821891784668,0.3773280084133148,0.0002500000118743628
0.8510481119155884,0.9304473400115967,0.3360997140407562,0.8309785723686218,0.9135074615478516,0.37724941968917847,0.0002500000118743628
0.8510481119155884,0.9305444955825806,0.3359493911266327,0.8304552435874939,0.9135441184043884,0.3772740960121155,0.0002500000118743628
0.8510481119155884,0.9306204319000244,0.3358253240585327,0.8304552435874939,0.9135753512382507,0.3772569000720978,0.0002500000118743628
0.8511404395103455,0.9306871891021729,0.3356814682483673,0.8309785723686218,0.913582980632782,0.37725162506103516,0.0002500000118743628
0.8511404395103455,0.9307137727737427,0.33555150032043457,0.831501841545105,0.9136651754379272,0.377200186252594,0.0002500000118743628
0.8513251543045044,0.9307709336280823,0.33541426062583923,0.8320251107215881,0.9136546850204468,0.3772437572479248,0.0002500000118743628
0.8523409366607666,0.9312677979469299,0.33423638343811035,0.8325483798980713,0.9137281179428101,0.3772408664226532,0.0001250000059371814
0.8528026342391968,0.9313403964042664,0.3341095745563507,0.8320251107215881,0.9137265086174011,0.377187579870224,0.0001250000059371814
0.8528026342391968,0.931380033493042,0.33401980996131897,0.8325483798980713,0.9136947393417358,0.3771955072879791,0.0001250000059371814
0.8525256514549255,0.93141770362854,0.33394405245780945,0.8320251107215881,0.9137390851974487,0.37716034054756165,0.0001250000059371814
0.8523409366607666,0.9314438700675964,0.3338683247566223,0.831501841545105,0.9137736558914185,0.37716254591941833,0.0001250000059371814
